,0,1,2,3,4,5,6
169,5.1,Florian Ross,Tim Gondi,"When Danny and Ludwig meet in a leisure park, they can hardly believe their eyes: not only do they look very similar, they are the same age. Their lives are otherwise very different, so the two boys decide to exchange places.",87,takeover,2020
170,7.5,Miroslav Momcilovic,Miroslav Momcilovic,"A middle-aged former criminal has little time to live due to cancer, so he gets to see his son after 5 years to spend his last week with him and teach him the principles he considers important in life.",98,vikend sa caletom,2020
171,5.2,Joshua Leonard,"['Joshua Leonard', 'Jess Weixler', 'Chelsea Bo']","With less than a month until the birth of their first child, Jackie and Elliot embark on a madcap odyssey of self-discovery in attempt to rid themselves of the inherited dysfunction of their own upbringings.",76,fully realized humans,2020
172,5.0,Dennis Donovan,Walker Hare,"After fleeing Earth in the late 80s, an alien returns to his childhood home in search of his best friend. As he gets closer to finding her, his mysterious past gets closer to catching him.",103,thorp,2020
173,6.1,Scott Abramovitch,"['Scott Abramovitch', 'Michael Kun']",-,88,eat wheaties!,2020
174,7.0,"['Kazuaki Imai', 'Toshihisa Yokoshima']","['Fujio F. Fujiko', 'Genki Kawamura']",-,110,eiga doraemon: nobita no shin kyôryû,2020
175,-,Thomas Sainsbury,Thomas Sainsbury,-,-,weirdoes,2020
176,-,Marquis Moore,Marquis Moore,"Nowhere to hide is about a young women who sets out for revenge who finds herself with nothing to lose, and is now going to take from her enemies the very life they stole from her when she was a little child by the man named Mr. Pabl",-,nowhere to hide,2020
177,6.5,Chris Bayon,-,"After a ""run-in"" with Santa Claus, a man who does not want children finds the true gift of Christmas.",92,the truth about santa claus,2020
178,5.9,Jean-Pierre Améris,"['Jean-Pierre Améris', 'Sorj Chalandon', 'Murielle Magellan']","In the sixties, a 12-year-old teenager idolizes his father and his multiple professions. As he becomes a personal adviser for De Gaulle, the father sends him on dangerous missions to save Algeria.",105,profession du père,2020
179,4.7,Robert Rodriguez,"['Robert Rodriguez', 'Racer Rodriguez']",-,100,we can be heroes,2020
180,6.6,Ragnar Bragason,Ragnar Bragason,Indiana lives in a council estate and makes her living preying on the welfare system. In her small private garden she tends to her award winning tree. When her only son turns up with a foreign girlfriend - Indiana's world is upended.,112,gullregn,2020
181,4.4,Tyler Russell,"['Tyler Russell', 'Andy Silverman']",-,73,cyst,2020
182,7.2,David Trueba,David Trueba,"This drama about immigration into Europe is set in the city of Melilla, a Spanish possession in Africa on the border with Morocco.",96,a este lado del mundo,2020
183,-,"['Adam Lucas', 'Jeremy Waltman']","['Adam Lucas', 'Jeremy Waltman']","A theatre company unravels when its director casts his two lead actors, both working to save their broken marriage, in a self-indulgent play that makes them recreate the director's own recently-failed relationship.",72,it plays like love: restaged edition,2020
184,4.9,Stuart Stone,"['Adam Rodness', 'Stuart Stone']",-,96,faking a murderer,2020
185,6.9,Jenni Toivoniemi,Jenni Toivoniemi,-,117,seurapeli,2020
186,6.8,David Fincher,Jack Fincher,-,131,mank,2020
187,5.2,Debbie Allen,"['Dolly Parton', 'Maria S. Schlatter']",-,98,christmas on the square,2020
188,5.7,"['Benoît Delépine', 'Gustave Kervern']","['Benoît Delépine', 'Gustave Kervern']",-,110,effacer l'historique,2020
189,6.8,Sönke Wortmann,"['Doron Wisotzky', 'Victor Saint Macary', 'Yaël Langmann']",-,108,contra,2020
190,5.3,Girry Pratama,Jujur Prananto,"Agil (Tora Sudiro), a taxi driver, and his wife Luli (Alexandra Gottardo), a salon employee. live in a mediocre state. They are bussy looking for income. It makes them difficult to get a baby. Then Agil makes a wish: if his wife is pregnant then he will fulfill all requests of hi... Leer todo",98,mangga muda,2020
191,6.0,Noémie Saglio,"['Mathias Gavarry', 'Alice Girard', 'Marinette Lévy']",-,89,parents d'élèves,2020
192,7.2,Radha Blank,Radha Blank,-,123,the forty-year-old version,2020
193,5.7,Raya Martin,Valerie Castillo Martinez,"In the early 1990s, a teenager and his gang of friends enjoy their summer playing games as they grow up.",99,death of nintendo,2020
194,6.2,Sammaria Simanjuntak,"['Rahabi Mandra', 'Tanya Yuson']","When staff salaries get stolen at his school, a reluctant new teacher sets out to recoup the money and soon discovers the joys of teaching.",101,guru-guru gokil,2020
195,5.9,Viva Westi,"['Titien Wattimena', 'Priesnanda Dwisatria']","Tristan (Reza Rahadian) is the owner of the shop that buys and sells ex-lover items for people who want to move on. Suddenly, Laras (Marsha Timothy), his ex-lover, comes and makes his life turned upside down.",98,toko barang mantan,2020
196,5.8,Gerardo Gatica González,"['Alberto Bremer', 'Gerardo Gatica González']",-,95,dime cuándo tú,2020
197,7.4,"['Noah Applebaum', 'Teri Fruichantie']","['Andy Bailey', 'Abraham Nseir']","As 4/20 begins, a dispensary owner launches into a day of haphazard activities he hopes will spark new business and keep his struggling store afloat. His biggest threat is a wide-eyed drug dealer hoping to reclaim the local cannabis business. Meanwhile, a trio of soon-to-be high ... Leer todo",-,4/20,2020
198,6.5,Arunkanth,Arunkanth,"A Business Fight between Young Entrepreneurs who start an Internet Radio Station, and A Magazine Publishing Corporate. The Internet Radio station hosts a Talk show on Marriage and Matrimony which kindles crazy thoughts among the public.",100,indha nilai maarum,2020
199,3.0,David James Gustafson,David James Gustafson,"Ghosts aren't real. That's why Drexler Faust and his Beyond the Shadows crew fake them for their show. Wanting more fans, Drex and the gang head to the Chetco River Lodge to explore the paranormal activity of the massacred Native spirits from before. The only problem this time - ... Leer todo",93,beyond the shadows,2020
200,3.8,Rako Prijanto,"['Anggoro Saronto', 'Rako Prijanto']","Dono, Kasino, and Indro are sentenced in the city's center, but manage to escape to Marrakesh where they meet Yosef, who controls the children spy network.",103,warkop dki reborn 4,2020
201,5.2,Martin Kopp,"['Matej Podzimek', 'Tomás Vávra']","Honza and Klára became owners of a winery and parents. Alongside their marriage, they deal with theft in the vineyards. In addition, the vintage season is coming. And finally, after many years, Honza reunites with his friend Jirka.",101,3bobule,2020
202,5.1,Javier Colinas,"['Luis Arrieta', 'Javier Colinas', 'Miguel García Moreno']",-,97,el testamento de la abuela,2020
203,4.2,Elie Semoun,"['Guy Laurent', 'Marc de Chauveron', 'Philippe de Chauveron']","New back to school for Ducobu student. But this year, a major rival for Ducobu arrives at school: ""TGV"", the king of cheating. The two dunces will have to unite their creativity to win a song contest and save their school.",94,ducobu 3,2020
204,5.8,Andrew Cohn,Andrew Cohn,-,90,the last shift,2020
205,6.8,Dennis Harmon,Dennis Harmon,Four couples are gathered for a Premarital counseling class in which they address their problems to a dysfunctional counselor. They must get it together or forget it forever.,90,this or that,2020
206,-,Manoj Sharma,"['Kiran Arya', 'Charu Gupta']",-,-,furrr chidiya udd,2020
207,5.6,Morris D. Small,Morris D. Small,"Detective Mason Jones aka Detective MJ, is a Washington DC homicide detective, who is caught in between a homicide case and a war between two gangsters that run the Washington DC underground scene.",71,detective mj: shadow of a hero,2020
208,6.9,Ismaël Ferroukhi,"['Fadette Drouard', 'Ismaël Ferroukhi']","Mica, a boy from the slums, is hired as the handyman at a swanky tennis club in Casablanca. There is he noticed by Sophia, a former tennis champion, who takes him under her wing.",103,mica,2020
209,7.1,Larry Stanley,"['Greg Jake Gibbins', 'Rich Kordsmeier', 'Larry Stanley']","When failed MMA fighter Caine and con man Kerry both get in trouble with the law, their attorney Kevin informs them the only way they can avoid jail is to go back to school, and recommends an online college, the University of Las Colinas.",-,the university of las colinas,2020
210,-,Neutron The God,"['Royal the Artist', 'Jacklyn Davis', 'Shaud Mays']",-,-,heads or tails,2020
211,4.6,Petr Zahrádka,"['Alexandra Leclère', 'Petr Zahrádka']","Happily married for fifteen years, Zuzana finds out one day that her husband has been having an affair with another woman for a long time. Zuzana does not hesitate and decides to visit her daughter-in-law Lenka and make her a slightly unconventional proposal. Her plan is scandalo... Leer todo",-,chlap na strídacku,2020
212,5.2,Steven Brill,"['Tim Herlihy', 'Adam Sandler']",-,103,hubie halloween,2020
213,4.8,Ihtzi Hurtado,Ihtzi Hurtado,-,95,locas por el cambio,2020
214,6.4,Petr Kubik,"['Petr Kubik', 'Lukás Parík', 'Viktor Kristof']",Princess Ellena whom awakes to the same day over and over has to overcome an old spell which threatens to destroy the kingdom and defeat the evil witch.,115,princezna zakletá v case,2020
215,4.9,Omar,"['Sarang Jayaprakash', 'Kiran Lal M.Venu O.V.']",Crooked intellect father makes a plan for his son's marriage to a divorced millionaire. Problem begins when son finds out he has erectile dysfunction at his first night,121,dhamaka,2020
216,6.3,Hans-Günther Bücking,Horst Hammer,-,91,bleicherode der film,2020
217,5.3,"['Antonio Andrisani', 'Vito Cea']",Antonio Andrisani,-,123,sassiwood,2020
218,5.7,Rob Lücker,"['Tom van Kalmthout', 'Yannick van de Velde']","Ronnie, once a child star, is chased by two madmen and a raven. To hide he gets a job with the lonely owner of Camping HIVO. The guests there go crazy finding a star in their midst. Things get absurd.",89,rundfunk: jachterwachter,2020
219,4.7,Milos Smídmajer,"['Lumír Holcák', 'Petr Malich', 'Milos Smídmajer']","Lieutenant Commander Izidor Vlk and Lieutenant Commander Herkules Drátek are applying for the position of Criminal Service Commander. When Vlk fails due to his stupidity, his assistant is determined to help her chief to the post by cutting the brake lines of Drátek's car. However... Leer todo",95,prípad mrtvého neboztíka,2020
220,5.3,Hiroki Inoue,"['Eiki-Eiki', 'Mikiyo Tsuda']",Two male actors are drawn to each other. Can they work things out?,84,love stage!,2020
221,5.5,Luca Miniero,"['Giulia Gianni', 'Andrea Magnani', 'Luca Miniero']",A group of policemen in a sleepy town where no crime exist devise a plan to avoid the closure of their station.,90,cops - una banda di poliziotti,2020
222,3.7,Til Schweiger,"['Lo Malinke', 'Til Schweiger']","Three friends from school, Thomas, Nils and Andreas, are still searching for love in their adult lives.",119,die hochzeit,2020
223,-,Ejaz Ahmed,"['Ejaz Ahmed', 'Abid Hussain', 'Abid Hussain']","Macky Is A Flop Film maker Who Wants to make A New Movie With A super Star Farukh Khan. But Unfortunately This Time To Make Movie Unique, He Takes The Entire Unit To A Palace Where They Shouldn't be. With Full Of Turns and Twists At Last He Completes The Movie Named Avantika. But... Leer todo",105,avantika,2020
224,6.3,Elissa Down,"['Michael Armbruster', 'Shawn Ku']",-,109,feel the beat,2020
225,4.4,Fausto Brizzi,"['Fausto Brizzi', 'Marco Martani', 'Edoardo Maria Falcone']","The Russian magnate Ivanov dreams about having The Popcorn, his favorite Italian musical band from the 80s in Saint Petersburg.",95,la mia banda suona il pop,2020
226,5.0,John Valley,John Valley,-,91,duncan,2020
227,4.5,Rudi Van Den Bossche,Rudi Van Den Bossche,"Life does not go well the last couple of years for film director Serge Gabriëls. Since the day he chose his career above the woman of his life, things kept going downhill. When a bailiff was sent to declare his production company bankrupt, he lost all hope and perspective. Fortun... Leer todo",84,cruise control,2020
228,4.7,Indrasis Acharya,"['Indrasis Acharya', 'Riddhi Majumder', 'Abarna Roy']",Parcel is story of a doctor couple and Nandini the female protagonist suddenly starts receiving some unanimous mysterious parcels with some of her older and recent photographs. This process creates a turbulence in their family and they go verge of terminating their marriage. Nand... Leer todo,123,the parcel,2020
229,7.6,Marjan Gavrilovski,Nikola Kuzelov,"A junkie, a gambler and an accordion player get involved with a mafia while on their way to return a bought Albanian girl back to her father.",-,"i love you, i swear",2020
230,5.9,Abhishek Sharma,"['Shokhi Banerjee', 'Rohan Shankar', 'Kamal Shukla']",-,141,suraj pe mangal bhari,2020
231,5.1,César Rodrigues,"['Alice Name Bomtempo', 'Alberto Bremer', 'Jonathan Davis']",-,96,modo avião,2020
232,7.7,Volodymyr Tykhyy,"['Valerii Puzik', 'Volodymyr Tykhyy']","In 2014 Russia's hybrid war against Ukraine turns hot. An engineer, actor, soccer coach and florist volunteer to fight on the front line. Unaware of the pivotal role they will play in the war, they discover the meaning of true leadership.",110,nashi kotyky,2020
233,4.7,James Kapner,Chris Baker,-,85,the estate,2020
234,5.4,Philippe Guillard,Philippe Guillard,"A very natural Camille,who is supposed to revise her baccalaureate,will take advantage of her two grandpas' cohabitation quarrels to live her life as she's decided.",90,papi sitter,2020
235,8.2,Amrit Raj Thakur,Amrit Raj Thakur,A group of boys and girls go to a forest for a fun picnic. They enjoy a lot but humans have very bad qualities like jealousy and greed which make them demons but they don't know that this is a forest.,114,aahvaan,2020
236,7.9,Aaron Lee Lopez,Aaron Lee Lopez,-,87,teenage girl: first wheels,2020
237,-,Carla Arlandis,"['Marcos Sanchez', 'Miguel Vivo']",The work schedules of three men allow them to share and sleep in the very same bed at different times every day. What's the worst that could happen from this odd living arrangement? Get ready for this hilarious Spanish musical comedy film based in the beautiful city of Valencia s... Leer todo,-,cama para tres,2020
